排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,資優班/特色班,課程方向,實習／專題,校車／專車資訊,通勤資訊,住宿資訊,Google地圖,課程資料來源,實習專題資料來源,校車／專車資料來源,通勤資料來源,住宿資料來源,地址資料來源,生活資料來源,資料更新日期
,054317,苗栗縣立興華高中,公立,竹苗區學校名錄,綜高,,苗栗縣,頭份市,苗栗縣頭份市中正一路401號,https://shhs.mlc.edu.tw/Home/,(037)663403,普通科(日)；體育班(日)；商業經營科(日)；資料處理科(日),,,請以各校當年度公告為準,苗栗縣立興華高中的115學年度課程涵蓋商業經營科、資料處理科等方向，各科配置專業核心、校訂選修與實作課程；另設體育班。,苗栗縣立興華高中的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,有學生交通車。115學年度第一學期提供新生與在校生交通車申請，並公布頭份、竹南市區等路線資訊。,苗栗縣立興華高中：可由臺鐵竹南站轉乘頭份方向公車至中正一路周邊站點，再步行到校。,苗栗縣立興華高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%8B%E8%88%88%E8%8F%AF%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E9%A0%AD%E4%BB%BD%E5%B8%82%E4%B8%AD%E6%AD%A3%E4%B8%80%E8%B7%AF401%E8%99%9F,https://courset.k12ea.gov.tw/courseinformation/indextea01.asp,https://courset.k12ea.gov.tw/courseinformation/indextea01.asp,https://shhs.mlc.edu.tw/News/Detail.php?ID=13650,https://www.google.com/maps/search/?api=1&query=%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%8B%E8%88%88%E8%8F%AF%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E9%A0%AD%E4%BB%BD%E5%B8%82%E4%B8%AD%E6%AD%A3%E4%B8%80%E8%B7%AF401%E8%99%9F,https://shhs.mlc.edu.tw/Home/,https://shhs.mlc.edu.tw/Home/,https://shhs.mlc.edu.tw/Home/,2026-09-08
,054333,苗栗縣立大同高中,公立,竹苗區學校名錄,高中,,苗栗縣,竹南鎮,苗栗縣竹南鎮大埔里六鄰公義路890號,https://dtsh.mlc.edu.tw/,(037)580566,普通科(日)；體育班(日),,,請以各校當年度公告為準,苗栗縣立大同高中115學年度以普通高中部定課程為基礎，搭配校訂必修、多元選修、自然與社會探究實作、自主學習及生涯探索；另設體育班等特色班別。,苗栗縣立大同高中以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,苗栗縣立大同高中目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,苗栗縣立大同高中：可由臺鐵竹南站轉乘苗栗客運5802、5803、5804路，在國馨新村站下車後步行到校。,苗栗縣立大同高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%8B%E5%A4%A7%E5%90%8C%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%B9%E5%8D%97%E9%8E%AE%E5%A4%A7%E5%9F%94%E9%87%8C%E5%85%AD%E9%84%B0%E5%85%AC%E7%BE%A9%E8%B7%AF890%E8%99%9F,https://courset.k12ea.gov.tw/courseinformation/indextea01.asp,https://courset.k12ea.gov.tw/courseinformation/indextea01.asp,https://dtsh.mlc.edu.tw/,https://dtsh.mlc.edu.tw/News/Detail.php?ID=8714,https://dtsh.mlc.edu.tw/,https://dtsh.mlc.edu.tw/,https://dtsh.mlc.edu.tw/,2026-09-08
,180301,國立竹科實驗高級中等學校,公立,竹苗區學校名錄,高中,,新竹市,東區,新竹市東區介壽路300號,https://www.nehs.hc.edu.tw/,(03)5777011,普通科(日)；數理資優班(日)；科學班(日)；雙語部(日),,,請以各校當年度公告為準,國立竹科實驗高級中等學校：115學年度普通班、數理資優班與科學班均有獨立課程規劃，並結合雙語部與園區資源，強調科學探究、專題研究、國際視野與跨領域學習。,國立竹科實驗高級中等學校：以科學探究、問題導向學習、專題研究與自主學習為主，科學班及資優課程進一步強化研究設計與成果發表。,國立竹科實驗高級中等學校目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立竹科實驗高級中等學校：可由高鐵新竹站轉臺鐵六家線至新莊站，再步行約30分鐘；也可由新竹市區搭藍1區、藍線或5608至世界高中站，再步行約5分鐘。,國立竹科實驗高級中等學校目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%AB%B9%E7%A7%91%E5%AF%A6%E9%A9%97%E9%AB%98%E7%B4%9A%E4%B8%AD%E7%AD%89%E5%AD%B8%E6%A0%A1%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E4%BB%8B%E5%A3%BD%E8%B7%AF300%E8%99%9F,https://c108.nehs.hc.edu.tw/%E8%AA%B2%E7%A8%8B%E8%A6%8F%E5%8A%83,https://c108.nehs.hc.edu.tw/%E8%AA%B2%E7%A8%8B%E8%A6%8F%E5%8A%83,https://www.nehs.hc.edu.tw/,https://www.nehs.hc.edu.tw/wp-content/uploads/sites/40/2026/01/115%E7%B0%A1%E7%AB%B0%E6%A0%B8%E5%AE%9A_06%E7%AB%B9%E8%8B%97%E5%8D%80_AU%E5%85%8D%E8%A9%A6%E5%85%A5%E5%AD%B8-20260115-%E6%9E%97%E6%B2%9B%E5%90%9B.pdf,https://www.nehs.hc.edu.tw/,https://www.nehs.hc.edu.tw/,https://www.nehs.hc.edu.tw/,2026-09-08
,180302,國立新竹女中,公立,竹苗區學校名錄,高中,,新竹市,東區,新竹市東區中華路二段270號,https://www.hgsh.hc.edu.tw/,(03)5456611,普通科(日)；美術班(日)；數理資優班(日)；語文資優班(日),,,請以各校當年度公告為準,國立新竹女中：115學年度普通科課程搭配美術班、數理資優與語文資優學習路徑，包含校訂必修、多元選修、探究實作與自主學習。,國立新竹女中以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,國立新竹女中目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立新竹女中：可由臺鐵新竹站轉乘市區公車至東門街／中華路一帶，再步行到校；亦可由新竹站步行前往市中心校區。,學校設有學生宿舍。115學年度第一學期開放高一新生住宿申請，住宿生依校方名單與入住規定辦理。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%96%B0%E7%AB%B9%E5%A5%B3%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E4%B8%AD%E8%8F%AF%E8%B7%AF%E4%BA%8C%E6%AE%B5270%E8%99%9F,https://www.hgsh.hc.edu.tw/office/div_1200/%E8%AA%B2%E7%A8%8B%E8%A8%88%E7%95%AB/,https://www.hgsh.hc.edu.tw/office/div_1200/%E8%AA%B2%E7%A8%8B%E8%A8%88%E7%95%AB/,https://www.hgsh.hc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%96%B0%E7%AB%B9%E5%A5%B3%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E4%B8%AD%E8%8F%AF%E8%B7%AF%E4%BA%8C%E6%AE%B5270%E8%99%9F,https://www.hgsh.hc.edu.tw/office/div_1300/%E5%AD%B8%E5%8B%99%E8%99%95%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF/,https://www.hgsh.hc.edu.tw/,https://www.hgsh.hc.edu.tw/,2026-09-08
,180309,國立新竹高中,公立,竹苗區學校名錄,高中,,新竹市,東區,新竹市東區學府路36號,https://www.hchs.hc.edu.tw/home,(03)5736666,普通科(日)；音樂班(日)；數理資優班(日),,,請以各校當年度公告為準,國立新竹高中：普通科課程結合音樂班與數理資優班，透過加深加廣選修、探究實作、自主學習與藝術專業課程提供多元發展。,國立新竹高中以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,國立新竹高中目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立新竹高中：可由臺鐵新竹站轉乘市區公車至學府路周邊站點，再步行到校。,學校設有學生宿舍，校方學務與生活管理編制包含學生宿舍管理。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%96%B0%E7%AB%B9%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%AD%B8%E5%BA%9C%E8%B7%AF36%E8%99%9F,https://courset.k12ea.gov.tw/courseinformation/indextea01.asp,https://courset.k12ea.gov.tw/courseinformation/indextea01.asp,https://www.hchs.hc.edu.tw/home,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%96%B0%E7%AB%B9%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%AD%B8%E5%BA%9C%E8%B7%AF36%E8%99%9F,https://www.hchs.hc.edu.tw/home?cid=1063,https://www.hchs.hc.edu.tw/home,https://www.hchs.hc.edu.tw/home,2026-09-08
,180403,國立新竹高商,公立,竹苗區學校名錄,高職,,新竹市,東區,新竹市東區學府路128號,https://www.hccvs.hc.edu.tw/home,(03)5722150,商業經營科(日)；國際貿易科(日)；資料處理科(日)；流通管理科(夜)；應用英語科(日)；商用資訊科(日)；銷售事務科(日),,,請以各校當年度公告為準,國立新竹高商的115學年度課程涵蓋商業經營科、國際貿易科、資料處理科、流通管理科、應用英語科、商用資訊科、銷售事務科等方向，各科配置專業核心、校訂選修與實作課程。,國立新竹高商的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,國立新竹高商目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立新竹高商：可由臺鐵新竹站轉乘市區公車至學府路周邊站點，再步行到校。,學校設有學生宿舍。115學年度第一學期已公布高一新生住宿合格名單；現行公告包含新竹高商女宿入住規定。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%96%B0%E7%AB%B9%E9%AB%98%E5%95%86%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%AD%B8%E5%BA%9C%E8%B7%AF128%E8%99%9F,https://www.hccvs.hc.edu.tw/,https://www.hccvs.hc.edu.tw/,https://www.hccvs.hc.edu.tw/home,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%96%B0%E7%AB%B9%E9%AB%98%E5%95%86%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%AD%B8%E5%BA%9C%E8%B7%AF128%E8%99%9F,https://www.hccvs.hc.edu.tw/ischool/publish_page/213/?nid=26174,https://www.hccvs.hc.edu.tw/home,https://www.hccvs.hc.edu.tw/home,2026-09-08
,180404,國立新竹高工,公立,竹苗區學校名錄,高職,,新竹市,東區,新竹市東區中華路二段2號,https://www.hcvs.hc.edu.tw/,(03)5322175,機械科(日)；機械科(夜)；板金科(日)；資訊科(日)；電機科(日)；電機科(夜)；化工科(日)；製圖科(日)；製圖科(夜)；室內空間設計科(日)；餐飲服務科(日)；機械加工科(日),,,請以各校當年度公告為準,國立新竹高工的115學年度課程涵蓋機械科、板金科、資訊科、電機科、化工科、製圖科、室內空間設計科等方向，各科配置專業核心、校訂選修與實作課程。,國立新竹高工的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,國立新竹高工目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立新竹高工：可由臺鐵北新竹站或新竹站轉乘市區公車至中華路二段周邊站點，再步行到校。,國立新竹高工目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%96%B0%E7%AB%B9%E9%AB%98%E5%B7%A5%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E4%B8%AD%E8%8F%AF%E8%B7%AF%E4%BA%8C%E6%AE%B52%E8%99%9F,https://www.hcvs.hc.edu.tw/ischool/publish_page/21/?cid=740,https://www.hcvs.hc.edu.tw/ischool/publish_page/21/?cid=740,https://www.hcvs.hc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%96%B0%E7%AB%B9%E9%AB%98%E5%B7%A5%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E4%B8%AD%E8%8F%AF%E8%B7%AF%E4%BA%8C%E6%AE%B52%E8%99%9F,https://www.hcvs.hc.edu.tw/,https://www.hcvs.hc.edu.tw/,https://www.hcvs.hc.edu.tw/,2026-09-08
,181305,私立光復高中,私立,竹苗區學校名錄,綜高,,新竹市,東區,新竹市東區光復路二段153號,https://www.kfsh.hc.edu.tw/,(03)5753698,普通科(日)；汽車科(日)；汽車科(夜)；資訊科(日)；電子科(日)；電機科(日)；資料處理科(日)；資料處理科(夜)；廣告設計科(日)；觀光事業科(日)；觀光事業科(夜)；餐飲管理科(日)；餐飲管理科(夜)；多媒體設計科(日)；應用英語科(日)；應用日語科(日)；幼兒保育科(日)；美容科(夜)；室內設計科(日)；照顧服務科(日)；時尚造型科(日)；餐飲服務科(日),,,請以各校當年度公告為準,私立光復高中：115學年度同時有普通型與技術型課程，專業方向涵蓋汽車、資訊、電子、電機、資料處理、觀光、餐飲、設計、語文等，並另有建教與僑生課程。,私立光復高中：普通科安排探究與自主學習；技術型各科另有專業實習、專題製作、建教合作與作品成果，依科別銜接職場技能。,有校車服務。校方招生交通專區持續提供校車路線資訊，115學年度新生報到亦安排校車接送。,私立光復高中：可由臺鐵新竹站轉乘光復路幹線公車至清大／光復路二段周邊站點，再步行到校。,私立光復高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%85%89%E5%BE%A9%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%85%89%E5%BE%A9%E8%B7%AF%E4%BA%8C%E6%AE%B5153%E8%99%9F,https://www.kfsh.hc.edu.tw/article/529,https://www.kfsh.hc.edu.tw/article/529,https://www.kfsh.hc.edu.tw/article/197,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%85%89%E5%BE%A9%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%85%89%E5%BE%A9%E8%B7%AF%E4%BA%8C%E6%AE%B5153%E8%99%9F,https://www.kfsh.hc.edu.tw/,https://www.kfsh.hc.edu.tw/,https://www.kfsh.hc.edu.tw/,2026-09-08
,181306,私立曙光女中,私立,竹苗區學校名錄,綜高,,新竹市,東區,新竹市東區北大路61號,https://www.sggs.hc.edu.tw/,(03)5325709,普通科(日)；商業經營科(日)；應用英語科(日)；應用日語科(日),,,請以各校當年度公告為準,私立曙光女中的115學年度課程涵蓋商業經營科、應用英語科、應用日語科等方向，各科配置專業核心、校訂選修與實作課程。,私立曙光女中的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,有校車。115學年度持續公布交通車車趟與發車表，供學生依排定路線上下學。,私立曙光女中：可由臺鐵新竹站轉乘市區公車至北大路周邊站點，再步行到校；市中心亦可步行前往。,私立曙光女中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E6%9B%99%E5%85%89%E5%A5%B3%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%8C%97%E5%A4%A7%E8%B7%AF61%E8%99%9F,https://www.sggs.hc.edu.tw/,https://www.sggs.hc.edu.tw/,https://www.sggs.hc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E6%9B%99%E5%85%89%E5%A5%B3%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%8C%97%E5%A4%A7%E8%B7%AF61%E8%99%9F,https://www.sggs.hc.edu.tw/,https://www.sggs.hc.edu.tw/,https://www.sggs.hc.edu.tw/,2026-09-08
,181307,私立磐石高中,私立,竹苗區學校名錄,綜高,,新竹市,北區,新竹市北區西大路683號,https://www.sphs.hc.edu.tw/,(03)5223946,普通科(日)；機械科(日)；電機科(日)；資料處理科(日)；資料處理科(夜),,,請以各校當年度公告為準,私立磐石高中的115學年度課程涵蓋機械科、電機科、資料處理科等方向，各科配置專業核心、校訂選修與實作課程。,私立磐石高中的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,私立磐石高中目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,私立磐石高中：可由臺鐵新竹站轉乘市區公車至西大路周邊站點，再步行到校。,私立磐石高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E7%A3%90%E7%9F%B3%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E8%A5%BF%E5%A4%A7%E8%B7%AF683%E8%99%9F,https://www.sphs.hc.edu.tw/,https://www.sphs.hc.edu.tw/,https://www.sphs.hc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E7%A3%90%E7%9F%B3%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E8%A5%BF%E5%A4%A7%E8%B7%AF683%E8%99%9F,https://www.sphs.hc.edu.tw/,https://www.sphs.hc.edu.tw/,https://www.sphs.hc.edu.tw/,2026-09-08
,181308,私立世界高中,私立,竹苗區學校名錄,高職,,新竹市,東區,新竹市東區光復路一段257號,https://www.wvs.hc.edu.tw/,(03)5783271,汽車科(日)；美工科(日)；餐飲管理科(日)；時尚造型科(日)；餐飲服務科(日)；餐飲技術科(日),,,請以各校當年度公告為準,私立世界高中的115學年度課程涵蓋汽車科、美工科、餐飲管理科、時尚造型科、餐飲服務科、餐飲技術科等方向，各科配置專業核心、校訂選修與實作課程。,私立世界高中的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,有校車。校方總務處設校車路線查詢，包含南寮、明湖等方向，實際路線依當年度搭乘人數調整。,私立世界高中：可由臺鐵新莊站或新竹站轉乘光復路幹線公車至世界高中周邊站點，再步行到校。,私立世界高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E4%B8%96%E7%95%8C%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%85%89%E5%BE%A9%E8%B7%AF%E4%B8%80%E6%AE%B5257%E8%99%9F,https://www.wvs.hc.edu.tw/,https://www.wvs.hc.edu.tw/,https://www.wvs.hc.edu.tw/home?cid=154,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E4%B8%96%E7%95%8C%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%85%89%E5%BE%A9%E8%B7%AF%E4%B8%80%E6%AE%B5257%E8%99%9F,https://www.wvs.hc.edu.tw/,https://www.wvs.hc.edu.tw/,https://www.wvs.hc.edu.tw/,2026-09-08
,183306,新竹市立成德高中,公立,竹苗區學校名錄,高中,,新竹市,北區,新竹市北區崧嶺路128巷38號,https://www.cdjh.hc.edu.tw/,(03)5258748,普通科(日)；體育班(日),,,請以各校當年度公告為準,新竹市立成德高中115學年度以普通高中部定課程為基礎，搭配校訂必修、多元選修、自然與社會探究實作、自主學習及生涯探索；另設體育班等特色班別。,新竹市立成德高中以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,有交通車。115學年度校方公布交通車停靠站點與報名時程，供高中部及校內學生申請搭乘。,新竹市立成德高中：可由臺鐵新竹站轉乘新竹市區公車至崧嶺路周邊站點，再步行到校。,新竹市立成德高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E7%AB%B9%E5%B8%82%E7%AB%8B%E6%88%90%E5%BE%B7%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E5%B4%A7%E5%B6%BA%E8%B7%AF128%E5%B7%B738%E8%99%9F,https://www.cdjh.hc.edu.tw/,https://www.cdjh.hc.edu.tw/,https://www.cdjh.hc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E7%AB%B9%E5%B8%82%E7%AB%8B%E6%88%90%E5%BE%B7%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E5%B4%A7%E5%B6%BA%E8%B7%AF128%E5%B7%B738%E8%99%9F,https://www.cdjh.hc.edu.tw/,https://www.cdjh.hc.edu.tw/,https://www.cdjh.hc.edu.tw/,2026-09-08
,183307,新竹市立香山高中,公立,竹苗區學校名錄,綜高,,新竹市,香山區,新竹市香山區元培街124號,https://www.hhjh.hc.edu.tw/,(03)5384332,普通科(日)；普通科(夜)；體育班(日)；美術工藝科(日)；資料處理科(日),,,請以各校當年度公告為準,新竹市立香山高中的115學年度課程涵蓋美術工藝科、資料處理科等方向，各科配置專業核心、校訂選修與實作課程；另設體育班。,新竹市立香山高中的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,有校車。校方設有校車資訊入口，學生依學期公告之路線與搭乘安排使用。,新竹市立香山高中：可由臺鐵三姓橋站或新竹站轉乘香山區市區公車至元培街周邊站點，再步行到校。,新竹市立香山高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E7%AB%B9%E5%B8%82%E7%AB%8B%E9%A6%99%E5%B1%B1%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E9%A6%99%E5%B1%B1%E5%8D%80%E5%85%83%E5%9F%B9%E8%A1%97124%E8%99%9F,https://www.hhjh.hc.edu.tw/,https://www.hhjh.hc.edu.tw/,https://www.hhjh.hc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E7%AB%B9%E5%B8%82%E7%AB%8B%E9%A6%99%E5%B1%B1%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E9%A6%99%E5%B1%B1%E5%8D%80%E5%85%83%E5%9F%B9%E8%A1%97124%E8%99%9F,https://www.hhjh.hc.edu.tw/,https://www.hhjh.hc.edu.tw/,https://www.hhjh.hc.edu.tw/,2026-09-08
,183313,新竹市立建功高中,公立,竹苗區學校名錄,高中,,新竹市,東區,新竹市東區建功二路17號,https://www.cksh.hc.edu.tw/,(03)5745892,普通科(日),,,請以各校當年度公告為準,新竹市立建功高中115學年度以普通高中部定課程為基礎，搭配校訂必修、多元選修、自然與社會探究實作、自主學習及生涯探索。,新竹市立建功高中以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,有交通車。校方以學期公布市區等交通車路線、站點、時間與車資，供學生申請搭乘。,新竹市立建功高中：可由臺鐵新竹站轉乘新竹市區公車至建功一路／清大周邊站點，再步行到校。,新竹市立建功高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E7%AB%B9%E5%B8%82%E7%AB%8B%E5%BB%BA%E5%8A%9F%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%BB%BA%E5%8A%9F%E4%BA%8C%E8%B7%AF17%E8%99%9F,https://www.cksh.hc.edu.tw/nss/s/academic/index,https://www.cksh.hc.edu.tw/nss/s/academic/index,https://www.cksh.hc.edu.tw/uploads/1766541928656Lkas0w1B.pdf,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E7%AB%B9%E5%B8%82%E7%AB%8B%E5%BB%BA%E5%8A%9F%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%BB%BA%E5%8A%9F%E4%BA%8C%E8%B7%AF17%E8%99%9F,https://www.cksh.hc.edu.tw/,https://www.cksh.hc.edu.tw/,https://www.cksh.hc.edu.tw/,2026-09-08
,183314,新竹市數位實驗高中,公立,竹苗區學校名錄,高中,,新竹市,香山區,新竹市香山區延平路二段76號,https://www.desh.hc.edu.tw/,(03)6211165,普通科(日),,,請以各校當年度公告為準,新竹市數位實驗高中：採數位實驗教育取向，課程重視跨域探究、自主學習、專題實作與數位工具應用，讓學生以實際問題與專案組織學習。,新竹市數位實驗高中：以跨域專案、問題探究、自主學習與數位作品為主要實作形式，學生透過專題過程形成可展示的學習成果。,新竹市數位實驗高中目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,新竹市數位實驗高中：可由臺鐵新竹站搭11路或11甲公車，在虎林新村站下車；也可由新竹站或三姓橋站騎乘YouBike至虎林棒球場／虎林國小站。,新竹市數位實驗高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E7%AB%B9%E5%B8%82%E6%95%B8%E4%BD%8D%E5%AF%A6%E9%A9%97%E9%AB%98%E4%B8%AD%20%E6%96%B0%E7%AB%B9%E5%B8%82%E9%A6%99%E5%B1%B1%E5%8D%80%E5%BB%B6%E5%B9%B3%E8%B7%AF%E4%BA%8C%E6%AE%B576%E8%99%9F,https://www.desh.hc.edu.tw/,https://www.desh.hc.edu.tw/,https://www.desh.hc.edu.tw/,https://www.desh.hc.edu.tw/home?cid=18,https://www.desh.hc.edu.tw/,https://www.desh.hc.edu.tw/,https://www.desh.hc.edu.tw/,2026-09-08
