排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,資優班/特色班,課程方向,實習／專題,校車／專車資訊,通勤資訊,住宿資訊,Google地圖,課程資料來源,實習專題資料來源,校車／專車資料來源,通勤資料來源,住宿資料來源,地址資料來源,生活資料來源,資料更新日期
,080305,國立中興高級中學,公立,中投區免試入學日間部,高中,不限,南投縣,南投市,54044 南投縣南投市中興新村中學路2號,https://www.chsh.ntct.edu.tw,049-2332110#1203、1207,普通科:350(不限),350,350,校方設有資優班鑑定暨特色班招生專區;實際班別、名額與鑑定方式依當年度公告。,國立中興高級中學普通高中課程以語文、數理、社會、自然與科技領域為基礎，搭配校訂必修、多元選修、探究與實作及自主學習，讓學生依升學與興趣規劃加深加廣學習。,國立中興高級中學的實作學習以自然科探究與實作、社會議題探究、校訂課程及自主學習成果為主，學生可透過實驗、研究報告、作品或成果發表完成學習成果。,國立中興高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由臺中或高鐵臺中站搭往南投／中興新村方向客運，在中興新村下車後步行至中學路校區。,國立中興高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E4%B8%AD%E8%88%88%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%2054044%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%AD%E8%88%88%E6%96%B0%E6%9D%91%E4%B8%AD%E5%AD%B8%E8%B7%AF2%E8%99%9F,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E4%B8%AD%E8%88%88%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%2054044%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%AD%E8%88%88%E6%96%B0%E6%9D%91%E4%B8%AD%E5%AD%B8%E8%B7%AF2%E8%99%9F,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,2026-09-07
,080307,國立竹山高級中學,公立,中投區免試入學日間部,綜高,不限,南投縣,竹山鎮,557002 南投縣竹山鎮枋坪巷1-3號,https://www.cshs.ntct.edu.tw,049-2643344#113、114,綜合高中:148(不限);商業經營科:10(不限);國際貿易科:18(不限);資料處理科:26(不限);廣告設計科:14(不限);多媒體設計科:13(不限),229,229,官網列實驗班、自然科、社會科、美術班、體育班及商業/設計群等特色學習路徑。,國立竹山高級中學同時提供普通／綜合高中學習與商業經營科、國際貿易科、資料處理科、廣告設計科、多媒體設計科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展商管與數位應用、設計與藝術實務能力。,國立竹山高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排商管與數位應用、設計與藝術實習與專題實作，形成研究與技能並行的實作學習。,國立竹山高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由臺中或斗六搭往竹山方向客運至竹山站，再轉乘竹山市區交通至枋坪巷校址周邊。,國立竹山高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%AB%B9%E5%B1%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20557002%20%E5%8D%97%E6%8A%95%E7%B8%A3%E7%AB%B9%E5%B1%B1%E9%8E%AE%E6%9E%8B%E5%9D%AA%E5%B7%B71-3%E8%99%9F,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%AB%B9%E5%B1%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20557002%20%E5%8D%97%E6%8A%95%E7%B8%A3%E7%AB%B9%E5%B1%B1%E9%8E%AE%E6%9E%8B%E5%9D%AA%E5%B7%B71-3%E8%99%9F,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,2026-09-07
,080308,國立暨南國際大學附屬高級中學,公立,中投區免試入學日間部,綜高,不限,南投縣,埔里鎮,南投縣埔里鎮鐵山路1-6號,https://www.pshs.ntct.edu.tw,049-2913483#202,綜合高中:198(不限);商業經營科:24(不限);國際貿易科:26(不限);資料處理科:27(不限);電子商務科:23(不限),298,298,"數理實驗班、語文實驗班;另有綜合高中與商管群專業科別,提供多軌適性選擇。",國立暨南國際大學附屬高級中學同時提供普通／綜合高中學習與商業經營科、國際貿易科、資料處理科、電子商務科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展資電與工程、商管與數位應用實務能力。,國立暨南國際大學附屬高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排資電與工程、商管與數位應用實習與專題實作，形成研究與技能並行的實作學習。,國立暨南國際大學附屬高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可先到埔里轉運站，再轉乘往暨南大學、水里方向的南投客運，在鐵山路校址周邊下車後步行到校。,國立暨南國際大學附屬高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%9A%A8%E5%8D%97%E5%9C%8B%E9%9A%9B%E5%A4%A7%E5%AD%B8%E9%99%84%E5%B1%AC%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%9F%94%E9%87%8C%E9%8E%AE%E9%90%B5%E5%B1%B1%E8%B7%AF1-6%E8%99%9F,https://www.pshs.ntct.edu.tw,https://www.pshs.ntct.edu.tw,https://www.pshs.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%9A%A8%E5%8D%97%E5%9C%8B%E9%9A%9B%E5%A4%A7%E5%AD%B8%E9%99%84%E5%B1%AC%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%9F%94%E9%87%8C%E9%8E%AE%E9%90%B5%E5%B1%B1%E8%B7%AF1-6%E8%99%9F,https://www.pshs.ntct.edu.tw,https://www.pshs.ntct.edu.tw,https://www.pshs.ntct.edu.tw,2026-09-07
,080401,國立仁愛高級農業職業學校,公立,中投區免試入學日間部,高職,不限,南投縣,仁愛鄉,南投縣仁愛鄉大同村山農巷27號,https://www.ravs.ntct.edu.tw,049-2802619#203,農場經營科(產特):18(不限);園藝科(產特):20(不限);森林科(產特):19(不限);空間測繪科(產特):21(不限);觀光事業科:20(不限);家政科:16(不限),114,114,"農場經營、園藝、森林、空間測繪為產業特殊需求類科,另有觀光與家政專業。",國立仁愛高級農業職業學校依農場經營科、園藝科、森林科、空間測繪科、觀光事業科、家政科規劃專業課程，學習涵蓋農業與食品、建築與空間、餐旅與服務、家政與照護，並配置專業科目、實習科目、技能應用與專題實作。,國立仁愛高級農業職業學校各專業科別安排實習操作與專題實作，內容對應農業與食品、建築與空間、餐旅與服務、家政與照護，並結合設備操作、技能訓練、作品製作或成果發表。,國立仁愛高級農業職業學校的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可先到埔里轉運站，再搭往仁愛、霧社或清境方向的南投客運至霧社／大同村，再銜接山農巷校區。,國立仁愛高級農業職業學校的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E4%BB%81%E6%84%9B%E9%AB%98%E7%B4%9A%E8%BE%B2%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20%E5%8D%97%E6%8A%95%E7%B8%A3%E4%BB%81%E6%84%9B%E9%84%89%E5%A4%A7%E5%90%8C%E6%9D%91%E5%B1%B1%E8%BE%B2%E5%B7%B727%E8%99%9F,https://www.ravs.ntct.edu.tw,https://www.ravs.ntct.edu.tw,https://www.ravs.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E4%BB%81%E6%84%9B%E9%AB%98%E7%B4%9A%E8%BE%B2%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20%E5%8D%97%E6%8A%95%E7%B8%A3%E4%BB%81%E6%84%9B%E9%84%89%E5%A4%A7%E5%90%8C%E6%9D%91%E5%B1%B1%E8%BE%B2%E5%B7%B727%E8%99%9F,https://www.ravs.ntct.edu.tw,https://www.ravs.ntct.edu.tw,https://www.ravs.ntct.edu.tw,2026-09-07
,080403,國立埔里高級工業職業學校,公立,中投區免試入學日間部,高職,不限,南投縣,埔里鎮,南投縣埔里鎮中山路一段435號,https://www.plvs.ntct.edu.tw,049-2982225#206,機械科:62(不限);資訊科:22(不限);電機科:33(不限);建築科:50(不限);化工科:29(不限),196,196,以機械科、資訊科、電機科、建築科、化工科多元科別為特色;未標示固定資優班公告。,國立埔里高級工業職業學校依機械科、資訊科、電機科、建築科、化工科規劃專業課程，學習涵蓋機械與製造、資電與工程、建築與空間、工業技術，並配置專業科目、實習科目、技能應用與專題實作。,國立埔里高級工業職業學校各專業科別安排實習操作與專題實作，內容對應機械與製造、資電與工程、建築與空間、工業技術，並結合設備操作、技能訓練、作品製作或成果發表。,有學生專車。115學年度新生入學資料設有專車服務窗口，供學生辦理通學專車相關事項。,抵達埔里轉運站後，轉乘行經中山路一段的市區或南投客運，在埔里高工周邊站點下車後步行到校。,學校設有住宿服務。115學年度新生入學資料提供住宿承辦窗口，供新生辦理住宿事項。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%9F%94%E9%87%8C%E9%AB%98%E7%B4%9A%E5%B7%A5%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%9F%94%E9%87%8C%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%80%E6%AE%B5435%E8%99%9F,https://www.plvs.ntct.edu.tw,https://www.plvs.ntct.edu.tw,https://www.plvs.ntct.edu.tw/ischool/publish_page/227/?cid=7474,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%9F%94%E9%87%8C%E9%AB%98%E7%B4%9A%E5%B7%A5%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%9F%94%E9%87%8C%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%80%E6%AE%B5435%E8%99%9F,https://www.plvs.ntct.edu.tw/ischool/publish_page/227/?cid=7474,https://www.plvs.ntct.edu.tw,https://www.plvs.ntct.edu.tw,2026-09-07
,080404,國立南投高級商業職業學校,公立,中投區免試入學日間部,高職,不限,南投縣,南投市,540 南投縣南投市三興里彰南路一段993號,https://www.pntcv.ntct.edu.tw,049-2222269#2207~2209,商業經營科:47(不限);會計事務科:29(不限);資料處理科:23(不限);廣告設計科:31(不限);觀光事業科:12(不限);餐飲管理科:30(不限);電子商務科:29(不限);應用英語科:26(不限),227,227,以商業經營科、會計事務科、資料處理科、廣告設計科、觀光事業科等多元科別為特色;未標示固定資優班公告。,國立南投高級商業職業學校依商業經營科、會計事務科、資料處理科、廣告設計科、觀光事業科、餐飲管理科規劃專業課程，學習涵蓋資電與工程、商管與數位應用、餐旅與服務、設計與藝術，並配置專業科目、實習科目、技能應用與專題實作。,國立南投高級商業職業學校各專業科別安排實習操作與專題實作，內容對應資電與工程、商管與數位應用、餐旅與服務、設計與藝術，並結合設備操作、技能訓練、作品製作或成果發表。,有學生專車。115學年度新生專區提供學生專車路線與通車資訊。,可搭往南投市區的客運至南投轉運站，再轉乘行經彰南路的市區公車，在南投高商周邊下車後步行到校。,學校設有學生住宿。115學年度新生專區提供住宿資訊與申請表。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8D%97%E6%8A%95%E9%AB%98%E7%B4%9A%E5%95%86%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20540%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%89%E8%88%88%E9%87%8C%E5%BD%B0%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5993%E8%99%9F,https://www.pntcv.ntct.edu.tw/ischool/rfile/156cad7997748ca7d6d374aa143a8d07,https://www.pntcv.ntct.edu.tw/ischool/rfile/156cad7997748ca7d6d374aa143a8d07,https://www.pntcv.ntct.edu.tw/ischool/publish_page/5/?cid=7213,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8D%97%E6%8A%95%E9%AB%98%E7%B4%9A%E5%95%86%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20540%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%89%E8%88%88%E9%87%8C%E5%BD%B0%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5993%E8%99%9F,https://www.pntcv.ntct.edu.tw/ischool/publish_page/5/?cid=7213,https://www.pntcv.ntct.edu.tw,https://www.pntcv.ntct.edu.tw,2026-09-07
,080406,國立草屯高級商工職業學校,公立,中投區免試入學日間部,高職,不限,南投縣,草屯鎮,542015 南投縣草屯鎮新庄里20鄰芬草路二段736號,https://www.ttvs.ntct.edu.tw,049-2362082#1208、1210,機械科:60(不限);配管科(產特):29(不限);商業經營科:128(不限);會計事務科:65(不限);資料處理科:64(不限);應用英語科:31(不限),377,377,配管科為產業特殊需求類科;其餘商管、外語、機械科以技能、證照及專題實作為主。,國立草屯高級商工職業學校依機械科、配管科、商業經營科、會計事務科、資料處理科、應用英語科規劃專業課程，學習涵蓋機械與製造、商管與數位應用、外語應用、工業技術，並配置專業科目、實習科目、技能應用與專題實作。,國立草屯高級商工職業學校各專業科別安排實習操作與專題實作，內容對應機械與製造、商管與數位應用、外語應用、工業技術，並結合設備操作、技能訓練、作品製作或成果發表。,有學生專車。115學年度新生入學資料設有專車服務窗口，供學生辦理通學專車相關事項。,可搭臺中往草屯的客運至草屯轉運站，再轉乘行經芬草路的公車，在草屯商工周邊下車後步行到校。,學校設有住宿服務。115學年度新生入學資料將專車與住宿列為學務處生輔組辦理事項。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8D%89%E5%B1%AF%E9%AB%98%E7%B4%9A%E5%95%86%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20542015%20%E5%8D%97%E6%8A%95%E7%B8%A3%E8%8D%89%E5%B1%AF%E9%8E%AE%E6%96%B0%E5%BA%84%E9%87%8C20%E9%84%B0%E8%8A%AC%E8%8D%89%E8%B7%AF%E4%BA%8C%E6%AE%B5736%E8%99%9F,https://www.ttvs.ntct.edu.tw,https://www.ttvs.ntct.edu.tw,https://www.ttvs.ntct.edu.tw/ischool/publish_page/15/?cid=61,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8D%89%E5%B1%AF%E9%AB%98%E7%B4%9A%E5%95%86%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20542015%20%E5%8D%97%E6%8A%95%E7%B8%A3%E8%8D%89%E5%B1%AF%E9%8E%AE%E6%96%B0%E5%BA%84%E9%87%8C20%E9%84%B0%E8%8A%AC%E8%8D%89%E8%B7%AF%E4%BA%8C%E6%AE%B5736%E8%99%9F,https://www.ttvs.ntct.edu.tw/ischool/publish_page/15/?cid=61,https://www.ttvs.ntct.edu.tw,https://www.ttvs.ntct.edu.tw,2026-09-07
,080410,國立水里高級商工職業學校,公立,中投區免試入學日間部,綜高,不限,南投縣,水里鄉,南投縣水里鄉南湖路2號,https://www.slvs.ntct.edu.tw,049-2870666#253、254,普通科:26(不限);資訊科:30(不限);電機科:24(不限);商業經營科:29(不限);觀光事業科:28(不限);餐飲管理科:16(不限);應用日語科:27(不限),180,180,普通科、體育班與多元技職科並設;特色包含山野教育、水上運動與山水美學校本課程。,國立水里高級商工職業學校同時提供普通／綜合高中學習與資訊科、電機科、商業經營科、觀光事業科、餐飲管理科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展資電與工程、商管與數位應用、餐旅與服務、外語應用實務能力。,國立水里高級商工職業學校普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排資電與工程、商管與數位應用、餐旅與服務、外語應用實習與專題實作，形成研究與技能並行的實作學習。,有學生專車與住宿生返鄉車。新生可登記通學專車；住宿生另有星期五、星期日返鄉／返校專車。,可搭臺鐵集集線至水里站，再轉乘水里市區公車或短程交通至南湖路校區。,學校設有學生宿舍。115學年度新生住宿有入住注意事項，住宿生另有假日返鄉／返校專車。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%B0%B4%E9%87%8C%E9%AB%98%E7%B4%9A%E5%95%86%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20%E5%8D%97%E6%8A%95%E7%B8%A3%E6%B0%B4%E9%87%8C%E9%84%89%E5%8D%97%E6%B9%96%E8%B7%AF2%E8%99%9F,https://www.slvs.ntct.edu.tw/home?cid=19846,https://www.slvs.ntct.edu.tw/home?cid=19846,https://www.slvs.ntct.edu.tw/home?cid=21145,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%B0%B4%E9%87%8C%E9%AB%98%E7%B4%9A%E5%95%86%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20%E5%8D%97%E6%8A%95%E7%B8%A3%E6%B0%B4%E9%87%8C%E9%84%89%E5%8D%97%E6%B9%96%E8%B7%AF2%E8%99%9F,https://www.slvs.ntct.edu.tw/ischool/publish_page/4/?cid=23386,https://www.slvs.ntct.edu.tw,https://www.slvs.ntct.edu.tw,2026-09-07
,080B05,國立中興高級中學進修部,公立,中投區免試入學進修部,進修部,不限,南投縣,南投市,54044 南投縣南投市中興新村中學路2號,https://www.chsh.ntct.edu.tw,049-2332110#1702,商業經營科(夜間班):38(不限);資料處理科(夜間班):38(不限),76,76,"進修部依當年度核定科別開班;官網未標示另設固定資優班,實際班別以進修部公告為準。",國立中興高級中學進修部以商業經營科、資料處理科為主要學習科別，課程兼顧一般科目與商管與數位應用專業核心，並依進修學制安排實務與技能應用課程。,國立中興高級中學進修部的實作學習依商業經營科、資料處理科配置專業實習與專題實作，重點放在商管與數位應用技能操作、作品製作與成果呈現。,國立中興高級中學進修部的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由臺中或高鐵臺中站搭往南投／中興新村方向客運，在中興新村下車後步行至中學路校區。,國立中興高級中學進修部的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E4%B8%AD%E8%88%88%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%2054044%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%AD%E8%88%88%E6%96%B0%E6%9D%91%E4%B8%AD%E5%AD%B8%E8%B7%AF2%E8%99%9F,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E4%B8%AD%E8%88%88%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%2054044%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%AD%E8%88%88%E6%96%B0%E6%9D%91%E4%B8%AD%E5%AD%B8%E8%B7%AF2%E8%99%9F,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,https://www.chsh.ntct.edu.tw,2026-09-07
,080B07,國立竹山高級中學進修部,公立,中投區免試入學進修部,進修部,不限,南投縣,竹山鎮,557002 南投縣竹山鎮枋坪巷1-3號,https://www.cshs.ntct.edu.tw,049-2643344#141,資料處理科(夜間班):14(不限),14,14,"進修部依當年度核定科別開班;官網未標示另設固定資優班,實際班別以進修部公告為準。",國立竹山高級中學進修部以資料處理科為主要學習科別，課程兼顧一般科目與商管與數位應用專業核心，並依進修學制安排實務與技能應用課程。,國立竹山高級中學進修部的實作學習依資料處理科配置專業實習與專題實作，重點放在商管與數位應用技能操作、作品製作與成果呈現。,國立竹山高級中學進修部的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由臺中或斗六搭往竹山方向客運至竹山站，再轉乘竹山市區交通至枋坪巷校址周邊。,國立竹山高級中學進修部的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%AB%B9%E5%B1%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%20557002%20%E5%8D%97%E6%8A%95%E7%B8%A3%E7%AB%B9%E5%B1%B1%E9%8E%AE%E6%9E%8B%E5%9D%AA%E5%B7%B71-3%E8%99%9F,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%AB%B9%E5%B1%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%20557002%20%E5%8D%97%E6%8A%95%E7%B8%A3%E7%AB%B9%E5%B1%B1%E9%8E%AE%E6%9E%8B%E5%9D%AA%E5%B7%B71-3%E8%99%9F,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,https://www.cshs.ntct.edu.tw,2026-09-07
,080B08,國立暨南國際大學附屬高級中學進修部,公立,中投區免試入學進修部,進修部,不限,南投縣,埔里鎮,南投縣埔里鎮鐵山路1-6號,https://www.pshs.ntct.edu.tw,049-2913483#711,商業經營科(夜間班):18(不限);資料處理科(夜間班):18(不限),36,36,"進修部依當年度核定科別開班;官網未標示另設固定資優班,實際班別以進修部公告為準。",國立暨南國際大學附屬高級中學進修部以商業經營科、資料處理科為主要學習科別，課程兼顧一般科目與商管與數位應用專業核心，並依進修學制安排實務與技能應用課程。,國立暨南國際大學附屬高級中學進修部的實作學習依商業經營科、資料處理科配置專業實習與專題實作，重點放在商管與數位應用技能操作、作品製作與成果呈現。,國立暨南國際大學附屬高級中學進修部的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可先到埔里轉運站，再轉乘往暨南大學、水里方向的南投客運，在鐵山路校址周邊下車後步行到校。,國立暨南國際大學附屬高級中學進修部的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%9A%A8%E5%8D%97%E5%9C%8B%E9%9A%9B%E5%A4%A7%E5%AD%B8%E9%99%84%E5%B1%AC%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%9F%94%E9%87%8C%E9%8E%AE%E9%90%B5%E5%B1%B1%E8%B7%AF1-6%E8%99%9F,https://www.pshs.ntct.edu.tw,https://www.pshs.ntct.edu.tw,https://www.pshs.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E6%9A%A8%E5%8D%97%E5%9C%8B%E9%9A%9B%E5%A4%A7%E5%AD%B8%E9%99%84%E5%B1%AC%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%9F%94%E9%87%8C%E9%8E%AE%E9%90%B5%E5%B1%B1%E8%B7%AF1-6%E8%99%9F,https://www.pshs.ntct.edu.tw,https://www.pshs.ntct.edu.tw,https://www.pshs.ntct.edu.tw,2026-09-07
,080C04,國立南投高級商業職業學校進修部,公立,中投區免試入學進修部,進修部,不限,南投縣,南投市,540 南投縣南投市三興里彰南路一段993號,https://www.pntcv.ntct.edu.tw,049-2222269#2312~2316,商業經營科(夜間班):28(不限);資料處理科(夜間班):28(不限),56,56,"進修部依當年度核定科別開班;官網未標示另設固定資優班,實際班別以進修部公告為準。",國立南投高級商業職業學校進修部以商業經營科、資料處理科為主要學習科別，課程兼顧一般科目與商管與數位應用專業核心，並依進修學制安排實務與技能應用課程。,國立南投高級商業職業學校進修部的實作學習依商業經營科、資料處理科配置專業實習與專題實作，重點放在商管與數位應用技能操作、作品製作與成果呈現。,國立南投高級商業職業學校進修部的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可搭往南投市區的客運至南投轉運站，再轉乘行經彰南路的市區公車，在南投高商周邊下車後步行到校。,國立南投高級商業職業學校進修部的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8D%97%E6%8A%95%E9%AB%98%E7%B4%9A%E5%95%86%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20540%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%89%E8%88%88%E9%87%8C%E5%BD%B0%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5993%E8%99%9F,https://www.pntcv.ntct.edu.tw/ischool/rfile/156cad7997748ca7d6d374aa143a8d07,https://www.pntcv.ntct.edu.tw/ischool/rfile/156cad7997748ca7d6d374aa143a8d07,https://www.pntcv.ntct.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8D%97%E6%8A%95%E9%AB%98%E7%B4%9A%E5%95%86%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20540%20%E5%8D%97%E6%8A%95%E7%B8%A3%E5%8D%97%E6%8A%95%E5%B8%82%E4%B8%89%E8%88%88%E9%87%8C%E5%BD%B0%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5993%E8%99%9F,https://www.pntcv.ntct.edu.tw,https://www.pntcv.ntct.edu.tw,https://www.pntcv.ntct.edu.tw,2026-09-07
