排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,資優班/特色班,課程方向,實習／專題,校車／專車資訊,通勤資訊,住宿資訊,Google地圖,課程資料來源,實習專題資料來源,校車／專車資料來源,通勤資料來源,住宿資料來源,地址資料來源,生活資料來源,資料更新日期
,070C05,國立秀水高級工業職業學校進修部,公立,彰化區免試入學進修部,進修部,不限,彰化縣,秀水鄉,504 彰化縣秀水鄉中山路364號,https://www.ssivs.chc.edu.tw/,,機械科(夜間班):23(不限)；電機科(夜間班):23(不限)；製圖科(夜間班):23(不限)；室內空間設計科(夜間班):23(不限),92,92,請以各校當年度公告為準,國立秀水高級工業職業學校進修部：115學年度以機械科(夜間班)、電機科(夜間班)、製圖科(夜間班)、室內空間設計科(夜間班)為主要學習方向，配置一般科目、專業科目及實作／實習內容，依進修部課程計畫分年修習。,國立秀水高級工業職業學校進修部：依115學年度進修部課程安排專業實作、實習科目與成果任務，將夜間課程所學應用於操作與專題成果。,國立秀水高級工業職業學校進修部：目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立秀水高級工業職業學校進修部：可由臺鐵彰化站轉乘往秀水方向公車，在中山路學校周邊站點下車後步行到校。,國立秀水高級工業職業學校進修部：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%A7%80%E6%B0%B4%E9%AB%98%E7%B4%9A%E5%B7%A5%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20504%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%80%E6%B0%B4%E9%84%89%E4%B8%AD%E5%B1%B1%E8%B7%AF364%E8%99%9F,https://www.ssivs.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.ssivs.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.ssivs.chc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%A7%80%E6%B0%B4%E9%AB%98%E7%B4%9A%E5%B7%A5%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20504%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%80%E6%B0%B4%E9%84%89%E4%B8%AD%E5%B1%B1%E8%B7%AF364%E8%99%9F,https://www.ssivs.chc.edu.tw/,https://www.ssivs.chc.edu.tw/,https://www.ssivs.chc.edu.tw/,2026-09-08
,070C06,國立彰化高級商業職業學校進修部,公立,彰化區免試入學進修部,進修部,不限,彰化縣,彰化市,500 彰化縣彰化市南郭路一段326號,https://www.chsc.chc.edu.tw/,,商業經營科(夜間班):35(不限)；資料處理科(夜間班):31(不限),66,66,請以各校當年度公告為準,國立彰化高級商業職業學校進修部：115學年度以商業經營科(夜間班)、資料處理科(夜間班)為主要學習方向，配置一般科目、專業科目及實作／實習內容，依進修部課程計畫分年修習。,國立彰化高級商業職業學校進修部：依115學年度進修部課程安排專業實作、實習科目與成果任務，將夜間課程所學應用於操作與專題成果。,國立彰化高級商業職業學校進修部：目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立彰化高級商業職業學校進修部：可由臺鐵彰化站轉乘彰化市區公車至學校所在道路周邊站點，下車後步行到校。,國立彰化高級商業職業學校進修部：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%BD%B0%E5%8C%96%E9%AB%98%E7%B4%9A%E5%95%86%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20500%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%8D%97%E9%83%AD%E8%B7%AF%E4%B8%80%E6%AE%B5326%E8%99%9F,https://www.chsc.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.chsc.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.chsc.chc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%BD%B0%E5%8C%96%E9%AB%98%E7%B4%9A%E5%95%86%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20500%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%8D%97%E9%83%AD%E8%B7%AF%E4%B8%80%E6%AE%B5326%E8%99%9F,https://www.chsc.chc.edu.tw/,https://www.chsc.chc.edu.tw/,https://www.chsc.chc.edu.tw/,2026-09-08
,070C08,國立員林高級農工職業學校進修部,公立,彰化區免試入學進修部,進修部,不限,彰化縣,員林市,510 彰化縣員林市員水路二段313號,https://www.ylvs.chc.edu.tw/,,園藝科(產特)(夜間班):35(不限),35,35,請以各校當年度公告為準,國立員林高級農工職業學校進修部：115學年度以園藝科(產特)(夜間班)為主要學習方向，配置一般科目、專業科目及實作／實習內容，依進修部課程計畫分年修習。,國立員林高級農工職業學校進修部：依115學年度進修部課程安排專業實作、實習科目與成果任務，將夜間課程所學應用於操作與專題成果。,國立員林高級農工職業學校進修部：目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立員林高級農工職業學校進修部：可由臺鐵員林站轉乘員林市區公車至學校周邊站點，下車後步行到校。,國立員林高級農工職業學校進修部：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%93%A1%E6%9E%97%E9%AB%98%E7%B4%9A%E8%BE%B2%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20510%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E5%93%A1%E6%B0%B4%E8%B7%AF%E4%BA%8C%E6%AE%B5313%E8%99%9F,https://www.ylvs.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.ylvs.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.ylvs.chc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%93%A1%E6%9E%97%E9%AB%98%E7%B4%9A%E8%BE%B2%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20510%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E5%93%A1%E6%B0%B4%E8%B7%AF%E4%BA%8C%E6%AE%B5313%E8%99%9F,https://www.ylvs.chc.edu.tw/,https://www.ylvs.chc.edu.tw/,https://www.ylvs.chc.edu.tw/,2026-09-08
,070C09,國立員林崇實高級工業職業學校進修部,公立,彰化區免試入學進修部,進修部,不限,彰化縣,員林市,510002 彰化縣員林市育英路103號,https://www.csvs.chc.edu.tw/,,電機科(夜間班):35(不限)；室內空間設計科(夜間班):36(不限),71,71,請以各校當年度公告為準,國立員林崇實高級工業職業學校進修部：115學年度以電機科(夜間班)、室內空間設計科(夜間班)為主要學習方向，配置一般科目、專業科目及實作／實習內容，依進修部課程計畫分年修習。,國立員林崇實高級工業職業學校進修部：依115學年度進修部課程安排專業實作、實習科目與成果任務，將夜間課程所學應用於操作與專題成果。,國立員林崇實高級工業職業學校進修部：目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立員林崇實高級工業職業學校進修部：可由臺鐵員林站轉乘員林市區公車至學校周邊站點，下車後步行到校。,國立員林崇實高級工業職業學校進修部：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%93%A1%E6%9E%97%E5%B4%87%E5%AF%A6%E9%AB%98%E7%B4%9A%E5%B7%A5%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20510002%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E8%82%B2%E8%8B%B1%E8%B7%AF103%E8%99%9F,https://www.csvs.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.csvs.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.csvs.chc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%93%A1%E6%9E%97%E5%B4%87%E5%AF%A6%E9%AB%98%E7%B4%9A%E5%B7%A5%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20510002%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E8%82%B2%E8%8B%B1%E8%B7%AF103%E8%99%9F,https://www.csvs.chc.edu.tw/,https://www.csvs.chc.edu.tw/,https://www.csvs.chc.edu.tw/,2026-09-08
,070C15,國立北斗高級家事商業職業學校進修部,公立,彰化區免試入學進修部,進修部,不限,彰化縣,北斗鎮,521 彰化縣北斗鎮大道里學府路50號,https://www.pthc.chc.edu.tw/,,照顧服務科(產特)(夜間班):10(不限),10,10,請以各校當年度公告為準,國立北斗高級家事商業職業學校進修部：115學年度以照顧服務科(產特)(夜間班)為主要學習方向，配置一般科目、專業科目及實作／實習內容，依進修部課程計畫分年修習。,國立北斗高級家事商業職業學校進修部：依115學年度進修部課程安排專業實作、實習科目與成果任務，將夜間課程所學應用於操作與專題成果。,國立北斗高級家事商業職業學校進修部：目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立北斗高級家事商業職業學校進修部：可由臺鐵田中站轉乘往北斗方向公車，在北斗市區學校周邊站點下車後步行到校。,國立北斗高級家事商業職業學校進修部：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8C%97%E6%96%97%E9%AB%98%E7%B4%9A%E5%AE%B6%E4%BA%8B%E5%95%86%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20521%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%8C%97%E6%96%97%E9%8E%AE%E5%A4%A7%E9%81%93%E9%87%8C%E5%AD%B8%E5%BA%9C%E8%B7%AF50%E8%99%9F,https://www.pthc.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.pthc.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.pthc.chc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8C%97%E6%96%97%E9%AB%98%E7%B4%9A%E5%AE%B6%E4%BA%8B%E5%95%86%E6%A5%AD%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%E9%80%B2%E4%BF%AE%E9%83%A8%20521%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%8C%97%E6%96%97%E9%8E%AE%E5%A4%A7%E9%81%93%E9%87%8C%E5%AD%B8%E5%BA%9C%E8%B7%AF50%E8%99%9F,https://www.pthc.chc.edu.tw/,https://www.pthc.chc.edu.tw/,https://www.pthc.chc.edu.tw/,2026-09-08
,070F01,國立和美實驗學校,公立,彰化區免試入學日間部,高中,不限,彰化縣,和美鎮,508 彰化縣和美鎮鹿和路六段115號,https://www.nhes.edu.tw/,,普通科:78(不限),78,78,請以各校當年度公告為準,國立和美實驗學校：115學年度高中部、綜合型高中與服務群均有獨立課程計畫，課程兼顧一般學科、職涯探索、特殊教育支持與體育學習。,國立和美實驗學校：高中部透過探究實作、自主學習與成果發表累積學習成果；綜合型與服務群另依課程安排職涯探索、實務操作與技能學習。,國立和美實驗學校：目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立和美實驗學校：可由臺鐵彰化站轉乘往和美方向公車，在和美市區學校周邊站點下車後步行到校。,國立和美實驗學校：學校設有高中部住宿制度，115學年度已有住宿生活公約與住宿管理要點，住宿生由住宿組負責生活管理。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%92%8C%E7%BE%8E%E5%AF%A6%E9%A9%97%E5%AD%B8%E6%A0%A1%20508%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E9%B9%BF%E5%92%8C%E8%B7%AF%E5%85%AD%E6%AE%B5115%E8%99%9F,https://www.nhes.edu.tw/p/403-1011-772-1.php | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.nhes.edu.tw/p/403-1011-772-1.php | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.nhes.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%92%8C%E7%BE%8E%E5%AF%A6%E9%A9%97%E5%AD%B8%E6%A0%A1%20508%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E9%B9%BF%E5%92%8C%E8%B7%AF%E5%85%AD%E6%AE%B5115%E8%99%9F,https://www.nhes.edu.tw/p/412-1011-1580.php,https://www.nhes.edu.tw/,https://www.nhes.edu.tw/,2026-09-08
,071311,彰化縣私立精誠高級中學,私立,彰化區免試入學日間部,高中,不限,彰化縣,彰化市,50055 彰化縣彰化市林森路200號,https://www.cchs.chc.edu.tw/,,普通科:218(不限),218,218,請以各校當年度公告為準,彰化縣私立精誠高級中學：115學年度普通科課程包含校訂必修、多元選修、探究與自主學習，並結合升學輔導與特色選修規劃。,彰化縣私立精誠高級中學：以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,彰化縣私立精誠高級中學：有校車。115學年度高中部新生可登記校車停靠站，校方並辦理115、116學年度學生交通車租賃。,彰化縣私立精誠高級中學：可由臺鐵彰化站轉乘彰化市區公車至學校所在道路周邊站點，下車後步行到校。,彰化縣私立精誠高級中學：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%81%E7%AB%8B%E7%B2%BE%E8%AA%A0%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%2050055%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E6%9E%97%E6%A3%AE%E8%B7%AF200%E8%99%9F,https://rpage.cchs.chc.edu.tw/p/412-1000-187.php?Lang=zh-tw | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://rpage.cchs.chc.edu.tw/p/412-1000-187.php?Lang=zh-tw | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.cchs.chc.edu.tw/p/403-1000-26.php?Lang=zh-tw,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%81%E7%AB%8B%E7%B2%BE%E8%AA%A0%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%2050055%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E6%9E%97%E6%A3%AE%E8%B7%AF200%E8%99%9F,https://www.cchs.chc.edu.tw/,https://www.cchs.chc.edu.tw/,https://www.cchs.chc.edu.tw/,2026-09-08
,071317,彰化縣私立文興高級中學,私立,彰化區免試入學日間部,綜高,不限,彰化縣,田中鎮,520 彰化縣田中鎮員集路三段93號,https://www.hshs.chc.edu.tw/,,綜合高中:92(不限),92,92,請以各校當年度公告為準,彰化縣私立文興高級中學：115學年度以綜合高中學術與專門學程為主，透過校訂課程、多元選修、探究實作與生涯探索進行分流。,彰化縣私立文興高級中學：以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,彰化縣私立文興高級中學：目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,彰化縣私立文興高級中學：可由臺鐵田中站轉乘田中地區公車或步行前往學校。,彰化縣私立文興高級中學：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%81%E7%AB%8B%E6%96%87%E8%88%88%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20520%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E5%93%A1%E9%9B%86%E8%B7%AF%E4%B8%89%E6%AE%B593%E8%99%9F,https://www.hshs.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.hshs.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.hshs.chc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%81%E7%AB%8B%E6%96%87%E8%88%88%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20520%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E5%93%A1%E9%9B%86%E8%B7%AF%E4%B8%89%E6%AE%B593%E8%99%9F,https://www.hshs.chc.edu.tw/,https://www.hshs.chc.edu.tw/,https://www.hshs.chc.edu.tw/,2026-09-08
,071318,彰化縣私立正德高級中學,私立,彰化區免試入學日間部,綜高,不限,彰化縣,彰化市,500 彰化縣彰化市彰水路145號,https://www.zdhs.chc.edu.tw/,,普通科:128(不限)；應用英語科:43(不限)；應用日語科:38(不限),209,209,請以各校當年度公告為準,彰化縣私立正德高級中學：115學年度同時設普通型與技術型課程，普通科與資料處理、餐飲等技職方向並行，配置校訂選修、專業實作與生涯探索。,彰化縣私立正德高級中學：普通科安排探究與自主學習；技術型課程另有專業實習、專題製作與技能實作，依科別完成作品與成果。,彰化縣私立正德高級中學：有校車。115學年度第一學期校方公布校車行駛時刻表，供學生依路線與站點上下學。,彰化縣私立正德高級中學：可由臺鐵彰化站轉乘彰化市區公車至學校所在道路周邊站點，下車後步行到校。,彰化縣私立正德高級中學：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%81%E7%AB%8B%E6%AD%A3%E5%BE%B7%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20500%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%BD%B0%E6%B0%B4%E8%B7%AF145%E8%99%9F,https://www.zdhs.chc.edu.tw/files/40-1000-19-1.php?Lang=zh-tw | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.zdhs.chc.edu.tw/files/40-1000-19-1.php?Lang=zh-tw | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.zdhs.chc.edu.tw/files/14-1000-3835%2Cr93-1.php?Lang=zh-tw,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%81%E7%AB%8B%E6%AD%A3%E5%BE%B7%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20500%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%BD%B0%E6%B0%B4%E8%B7%AF145%E8%99%9F,https://www.zdhs.chc.edu.tw/,https://www.zdhs.chc.edu.tw/,https://www.zdhs.chc.edu.tw/,2026-09-08
,071414,彰化縣私立達德高級商工職業學校,私立,彰化區免試入學日間部,高職,不限,彰化縣,田中鎮,520 彰化縣田中鎮中南路二段277號,https://www.tdvs.chc.edu.tw/,,汽車科:32(不限)；電機科:40(不限)；資料處理科:41(不限)；餐飲管理科:157(不限)；幼兒保育科:37(不限)；美容科:78(不限),385,385,請以各校當年度公告為準,彰化縣私立達德高級商工職業學校依汽車科、電機科、資料處理科、餐飲管理科、幼兒保育科、美容科規劃專業課程，學習涵蓋機械與製造、資電與工程、商管與數位應用、餐旅與服務，並配置專業科目、實習科目、技能應用與專題實作。,彰化縣私立達德高級商工職業學校各專業科別安排實習操作與專題實作，內容對應機械與製造、資電與工程、商管與數位應用、餐旅與服務，並結合設備操作、技能訓練、作品製作或成果發表。,彰化縣私立達德高級商工職業學校：有校車。115學年度第1學期校方公布新生訓練、開學校車路線與停放位置，並提供智慧交通車查詢。,彰化縣私立達德高級商工職業學校：可搭臺鐵至田中站，再轉乘彰化客運往田中、二水方向，在中南路校址周邊下車後步行到校。,彰化縣私立達德高級商工職業學校的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%81%E7%AB%8B%E9%81%94%E5%BE%B7%E9%AB%98%E7%B4%9A%E5%95%86%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20520%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E4%B8%AD%E5%8D%97%E8%B7%AF%E4%BA%8C%E6%AE%B5277%E8%99%9F,https://www.tdvs.chc.edu.tw,https://www.tdvs.chc.edu.tw,https://www.tdvs.chc.edu.tw/www/dwc021/,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%81%E7%AB%8B%E9%81%94%E5%BE%B7%E9%AB%98%E7%B4%9A%E5%95%86%E5%B7%A5%E8%81%B7%E6%A5%AD%E5%AD%B8%E6%A0%A1%20520%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E4%B8%AD%E5%8D%97%E8%B7%AF%E4%BA%8C%E6%AE%B5277%E8%99%9F,https://www.tdvs.chc.edu.tw,https://www.tdvs.chc.edu.tw,https://www.tdvs.chc.edu.tw,2026-09-08
,074308,彰化縣立彰化藝術高級中學,公立,彰化區免試入學日間部,高中,不限,彰化縣,彰化市,500 彰化縣彰化市卦山路13號,https://chash.chc.edu.tw/,,普通科:114(不限),114,114,請以各校當年度公告為準,彰化縣立彰化藝術高級中學：115學年度以普通高中部定課程為基礎，搭配校訂必修、多元選修、自然與社會探究實作、自主學習及生涯探索。,彰化縣立彰化藝術高級中學：以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,彰化縣立彰化藝術高級中學：目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,彰化縣立彰化藝術高級中學：可由臺鐵彰化站轉乘彰化市區公車至學校所在道路周邊站點，下車後步行到校。,彰化縣立彰化藝術高級中學：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%8B%E5%BD%B0%E5%8C%96%E8%97%9D%E8%A1%93%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20500%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%8D%A6%E5%B1%B1%E8%B7%AF13%E8%99%9F,https://chash.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://chash.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://chash.chc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%8B%E5%BD%B0%E5%8C%96%E8%97%9D%E8%A1%93%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20500%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%8D%A6%E5%B1%B1%E8%B7%AF13%E8%99%9F,https://chash.chc.edu.tw/,https://chash.chc.edu.tw/,https://chash.chc.edu.tw/,2026-09-08
,074313,彰化縣立二林高級中學,公立,彰化區免試入學日間部,高中,不限,彰化縣,二林鎮,52652 彰化縣二林鎮中西里二城路6號,https://www.elsh.chc.edu.tw/,,普通科:63(不限),63,63,請以各校當年度公告為準,彰化縣立二林高級中學：115學年度以普通高中部定課程為基礎，搭配校訂必修、多元選修、自然與社會探究實作、自主學習及生涯探索。,彰化縣立二林高級中學：以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,彰化縣立二林高級中學：有校車。115學年度新生報到資料附有校車說明，學生可依校方提供的路線資訊申請搭乘。,彰化縣立二林高級中學：可由員林、彰化或西螺方向搭客運至二林轉運節點，再於學校周邊站點下車步行到校。,彰化縣立二林高級中學：目前沒有公開的一般高中職學生固定住宿申請資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%8B%E4%BA%8C%E6%9E%97%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%2052652%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%9E%97%E9%8E%AE%E4%B8%AD%E8%A5%BF%E9%87%8C%E4%BA%8C%E5%9F%8E%E8%B7%AF6%E8%99%9F,https://www.elsh.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://www.elsh.chc.edu.tw/ | https://courset.k12ea.gov.tw/courseinformation/indexStu01.asp,https://elsh.chc.edu.tw/posts/17250,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%8B%E4%BA%8C%E6%9E%97%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%2052652%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%9E%97%E9%8E%AE%E4%B8%AD%E8%A5%BF%E9%87%8C%E4%BA%8C%E5%9F%8E%E8%B7%AF6%E8%99%9F,https://www.elsh.chc.edu.tw/,https://www.elsh.chc.edu.tw/,https://www.elsh.chc.edu.tw/,2026-09-08
